Evento ,Departamento ,Municipio ,Fecha ,Año ,Lugar ,Muertos ,Heridos ,Desaparecidos ,Viviendas Destruídas ,Viviendas Afectadas ,Damnificados ,Afectados ,Reubicados ,Evacuados ,Pérdidas $USD ,Pérdidas $Local ,Centros Educativos ,Centros Médicos ,Daños cultivos Ha ,Ganado ,Daños en vías Mts ,Número GLIDE ,Observaciones
PLAGUE, FR. MORAZAN, CEDROS,2015-03-0,, Cedros , , , , , , , , , ,0,10343380.87, , ,14868.61,0, , ,Bosque afectado por gorgojo 
PLAGUE, FR. MORAZAN, ALUBAREN,2015-03-0,, Alubaren , , , , , , , , , ,0,326.96, , ,0.47,0, , ,Bosque afectado por gorgojo 
PLAGUE, EL PARAISO, YUSCARAN,2014-04-0,, Yuscaran , , , , , , , , , ,0,3783624.35, , ,5438.96,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, YAUYUPE,2014-04-0,, Yauyupe , , , , , , , , , ,0,3179.13, , ,4.57,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, VADO ANCHO,2014-04-0,, Vado Ancho , , , , , , , , , ,0,13780.86, , ,19.81,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, TROJES,2014-04-0,, Trojes , , , , , , , , , ,0,244452.17, , ,351.4,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, TEXIGUAT,2014-04-0,, Texiguat , , , , , , , , , ,0,32751.3, , ,47.08,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, TEUPASENTI,2014-04-0,, Teupasenti , , , , , , , , , ,0,4463506.09, , ,6416.29,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, SOLEDAD,2014-04-0,, Soledad , , , , , , , , , ,0,44667.83, , ,64.21,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, SAN MATIAS,2014-04-0,, San Matias , , , , , , , , , ,0,21683.48, , ,31.17,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, SAN LUCAS,2014-04-0,, San Lucas , , , , , , , , , ,0,109071.3, , ,156.79,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, SAN ANTONIO DE FLORES,2014-04-0,, San Antonio de Flores , , , , , , , , , ,0,24278.26, , ,34.9,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, POTRERILLOS,2014-04-0,, Potrerillos , , , , , , , , , ,0,953314.78, , ,1370.39,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, OROPOLI,2014-04-0,, Oropoli , , , , , , , , , ,0,435067.83, , ,625.41,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, MOROCELI,2014-04-0,, Moroceli , , , , , , , , , ,0,1296013.91, , ,1863.02,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, JACALEAPA,2014-04-0,, Jacaleapa , , , , , , , , , ,0,687533.91, , ,988.33,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, GUINOPE,2014-04-0,, Guinope , , , , , , , , , ,0,1011972.17, , ,1454.71,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, EL PARAISO,2014-04-0,, El Paraiso , , , , , , , , , ,0,10372.17, , ,14.91,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, DANLI,2014-04-0,, Danli , , , , , , , , , ,0,4540800, , ,6527.4,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, EL PARAISO, ALAUCA,2014-04-0,, Alauca , , , , , , , , , ,0,5433.04, , ,7.81,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, CORTES, VILLANUEVA,2014-03-0,, Villanueva , , , , , , , , , ,0,580862.61, , ,834.99,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, CORTES, SANTA CRUZ DE YOJOA,2014-03-0,, Santa Cruz de Yojoa , , , , , , , , , ,0,1132591.3, , ,1628.1,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, CORTES, SAN PEDRO SULA,2014-03-0,, San Pedro Sula , , , , , , , , , ,0,959186.08, , ,1378.83,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, CORTES, SAN MANUEL,2014-03-0,, San Manuel , , , , , , , , , ,0,1926.96, , ,2.77,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, CORTES, SAN ANTONIO DE CORTES,2014-03-0,, San Antonio de Cortes , , , , , , , , , ,0,29099.13, , ,41.83,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, CORTES, POTRERILLOS,2014-03-0,, Potrerillos , , , , , , , , , ,0,2539.13, , ,3.65,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, CORTES, CHOLOMA,2014-03-0,, Choloma , , , , , , , , , ,0,35673.04, , ,51.28,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, VERACRUZ,2014-04-0,, Veracruz , , , , , , , , , ,0,4542.61, , ,6.53,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, SANTA ROSA DE COPAN,2014-04-0,, Santa Rosa De Copan , , , , , , , , , ,0,22448.7, , ,32.27,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, SANTA RITA,2014-04-0,, Santa Rita , , , , , , , , , ,0,1446.96, , ,2.08,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, SAN PEDRO,2014-04-0,, San Pedro , , , , , , , , , ,0,83.45, , ,0.12,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, SAN NICOLAS,2014-04-0,, San Nicolas , , , , , , , , , ,0,5293.91, , ,7.61,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, SAN JUAN DE OPOA,2014-04-0,, San Juan De Opoa , , , , , , , , , ,0,2469.56, , ,3.55,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, SAN JOSE,2014-04-0,, San Jose , , , , , , , , , ,0,236.52, , ,0.34,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, SAN JERONIMO,2014-04-0,, San Jeronimo , , , , , , , , , ,0,55.65, , ,0.08,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, SAN AGUSTIN,2014-04-0,, San Agustin , , , , , , , , , ,0,438.26, , ,0.63,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, NUEVA ARCADIA (LA ENTRADA),2014-04-0,, Nueva Arcadia , , , , , , , , , ,0,1342.61, , ,1.93,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, LA UNION,2014-04-0,, La Unión , , , , , , , , , ,0,3262.61, , ,4.69,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, LA JIGUA,2014-04-0,, La Jigua , , , , , , , , , ,0,4069.57, , ,5.85,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, FLORIDA,2014-04-0,, Florida , , , , , , , , , ,0,932.17, , ,1.34,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, CUCUYAGUA,2014-04-0,, Cucuyagua , , , , , , , , , ,0,313.04, , ,0.45,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, CORQUIN,2014-04-0,, Corquin , , , , , , , , , ,0,765.21, , ,1.1,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, CONCEPCION,2014-04-0,, Concepcion , , , , , , , , , ,0,1405.22, , ,2.02,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COPAN, CABAÑAS,2014-04-0,, Cabañas , , , , , , , , , ,0,340.86, , ,0.49,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, VILLA DE SAN ANTONIO,2014-03-0,, Villa de San Antonio , , , , , , , , , ,0,3200855.65, , ,4601.23,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, TAULABE,2014-03-0,, Taulabe , , , , , , , , , ,0,88939.13, , ,127.85,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, SIGUATEPEQUE,2014-03-0,, Siaguatepeque , , , , , , , , , ,0,1610330.44, , ,2314.85,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, SAN SEBASTIAN,2014-03-0,, San Sebastian , , , , , , , , , ,0,214518.26, , ,308.37,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, SAN LUIS,2014-03-0,, San Luis , , , , , , , , , ,0,2720542.61, , ,3910.78,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, SAN JOSE DEL POTRERO,2014-03-0,, San Jose de Potrero , , , , , , , , , ,0,1293878.26, , ,1859.95,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, SAN JOSE DE COMAYAGUA,2014-03-0,, San Jose de Comayagua , , , , , , , , , ,0,292062.61, , ,419.84,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, SAN JERONIMO,2014-03-0,, San Jerónimo , , , , , , , , , ,0,1295471.3, , ,1862.24,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, OJOS DE AGUA,2014-03-0,, Ojo de Agua , , , , , , , , , ,0,1354824.35, , ,1947.56,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, MINAS DE ORO,2014-04-0,, Minas de oro , , , , , , , , , ,0,6180076.52, , ,8883.86,0, , ,Bosque de pino afectado por gorgojo 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-10-10,, Hospital Regional de San Pedro Sula , ,33, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-10-03,, Hospital Regional de San Pedro Sula , ,51, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-09-26,, Hospital Regional de San Pedro Sula , ,36, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-09-19,, Hospital Regional de San Pedro Sula , ,29, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-09-12,, Hospital Regional de San Pedro Sula , ,42, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-09-05,, Hospital Regional de San Pedro Sula , ,44, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-08-01,, Hospital Regional de San Pedro Sula , ,56, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-07-25,, Hospital Regional de San Pedro Sula , ,61, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-07-18,, Hospital Regional de San Pedro Sula , ,64, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-07-11,, Hospital Regional de San Pedro Sula , ,75, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-07-04,, Hospital Regional de San Pedro Sula , ,72, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-06-27,, Hospital Regional de San Pedro Sula , ,49, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-07-04,, Hospital Regional de San Pedro Sula , ,55, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-06-13,, Hospital Regional de San Pedro Sula , ,70, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-06-06,, Hospital Regional de San Pedro Sula , ,58, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-05-30,, Hospital Regional de San Pedro Sula , ,55, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-05-23,, Hospital Regional de San Pedro Sula , ,38, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-05-16,, Hospital Regional de San Pedro Sula , ,33, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-05-09,, Hospital Regional de San Pedro Sula , ,29, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-05-02,, Hospital Regional de San Pedro Sula , ,39, , , , , , , ,0,0, , , ,0, , , 
PLAGUE, COMAYAGUA, MEAMBAR,2014-04-0,, Meambar , , , , , , , , , ,0,3297627.83, , ,4740.34,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, LAS LAJAS,2014-03-0,, Las Lajas , , , , , , , , , ,0,450740.86, , ,647.94,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, LAMANI,2014-03-0,, Lamani , , , , , , , , , ,0,1413433.04, , ,2031.81,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, LA TRINIDAD,2014-03-0,, LaTrinidad , , , , , , , , , ,0,376410.43, , ,541.09,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, LA LIBERTAD,2014-04-0,, La Libertad , , , , , , , , , ,0,2095332.17, , ,3012.04,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, HUMUYA,2014-04-0,, Humuya , , , , , , , , , ,0,194817.39, , ,280.05,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, ESQUIAS,2014-03-0,, Esquias , , , , , , , , , ,0,4511346.09, , ,6485.06,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, EL ROSARIO,2014-03-0,, El Rosario , , , , , , , , , ,0,1704806.96, , ,2450.66,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, COMAYAGUA,2014-03-0,, comayagua , , , , , , , , , ,0,3384890.44, , ,4865.78,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COMAYAGUA, AJUTERIQUE,2014-03-0,, Ajuterique , , , , , , , , , ,0,43443.48, , ,62.45,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, COLON, SABA,2014-03-0,, Saba , , , , , , , , , ,0,1140.86, , ,1.64,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, CHOLUTECA, SAN MARCOS DE COLON,2014-03-0,, San Marcos de Colon , , , , , , , , , ,0,30483.47, , ,43.82,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, CHOLUTECA, OROCUINA,2014-04-0,, Orocuina , , , , , , , , , ,0,5565.21, , ,8,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, CHOLUTECA, MOROLICA,2014-04-0,, Morolica , , , , , , , , , ,0,48391.3, , ,69.7,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, CHOLUTECA, DUYURE,2014-04-0,, Duyure , , , , , , , , , ,0,4608.69, , ,6.85,0, , ,Bosque de pino afectado por gorgojo 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-04-18,, Hospital Regional de San Pedro Sula , ,44, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-04-11,, Hospital Regional de San Pedro Sula , ,51, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-04-04,, Hospital Regional de San Pedro Sula , ,49, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-03-28,, Hospital Regional de San Pedro Sula , ,34, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-03-21,, Hospital Regional de San Pedro Sula , ,34, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-03-14,, Hospital Regional de San Pedro Sula , ,42, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-03-22,, Hospital Regional de San Pedro Sula , ,, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-03-07,, Hospital Regional de San Pedro Sula , ,35, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-02-28,, Hospital Regional de San Pedro Sula , ,40, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-02-21,, Hospital Regional de San Pedro Sula , ,38, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-02-14,, Hospital Regional de San Pedro Sula , ,15, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-02-08,, Hospital Regional de San Pedro Sula , ,16, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-01-31,, Hospital Regional de San Pedro Sula , ,8, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-01-25,, Hospital Regional de San Pedro Sula , ,21, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-01-18,, Hospital Regional de San Pedro Sula , ,23, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-01-11,, Hospita Regional de San Pedro Sula , ,20, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2014-01-04,, Hospital Regional San Pedro Sula , ,28, , , , , , , ,0,0, , , ,0, , , 
PLAGUE, CHOLUTECA, CHOLUTECA,2014-03-0,, Choluteca , , , , , , , , , ,0,173.91, , ,0.3,0, , ,Bosque de pino afectado por gorgojo 
PLAGUE, ATLANTIDA, TELA,2014-03-0,, Tela , , , , , , , , , ,0,1739.13, , ,2.31,0, , ,Bosque de pino afectado por gorgojo 
FLOOD, ATLANTIDA, ARIZONA,2014-01-09,," Arizona, Rio Lean ",2, , , , , ,, , ,0,0, , , ,0, , ,Dos hombres mueren arrastrados por Rio Lean 
FLOOD, YORO, OLANCHITO,2014-01-09,, Olanchito ,1, , , , , , , , ,0,0, , , ,0, , ,Joven muere al ser arrastrado por la corriente del rio 
FLOOD, COLON, IRIONA,2014-01-08,, Iriona centro , , , , ,, , , , ,0,0, , , ,0, , , 
FLOOD, COLON, TRUJILLO,2014-01-08,, Barrios Bajos de Trujillo , , , , ,, ,, , ,0,0, , , ,0, , , 
FLOOD, YORO, EL NEGRITO,2014-01-08,, Aldea Paujiles , , , , , , , , , ,0,0, , , ,0,, ,Vía entre Tela y El Negrito afectada por inundación 
FLOOD, COLON, SANTA ROSA DE AGUAN,2014-01-10,, Santa Rosa de Aguan , , , , , , , , , ,0,50000000, , ,,0,, ,Cultivos de afectados por lluvias 
FLOOD, COLON, BALFATE,2014-01-15,, Balfate , , , , , , , , , ,0,0, , , ,0,, ,"Tres puentes, tres alcantarillas y cinco planchas sumergibles danadas por inundacion. "
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2014-02-18,, Tegucigalpa , , , , , , , , , ,0,0, ,, ,0, , ,Inundadas instalaciones de Medicina Forense de Tegucigalpa. 
FLOOD, ATLANTIDA, LA CEIBA,2014-01-08,, Comundiades aledanas al Rio Danto , , , , , , ,, , ,0,0, , , ,0, , , 
FROST, FR. MORAZAN, DISTRITO CENTRAL,2014-01-22,, Colonia El Pedregal ,1, , , , , , , , ,0,0, , , ,0, , ,Indigente muere por frio 
FROST, INTIBUCA, LA ESPERANZA,2014-01-24,, Intibuca , , , , , , , , , ,0,0, , ,,0, , ,Danos a cultivos de papa 
LANDSLIDE, STA BARBARA, SANTA BARBARA,2014-01-10,, Miraflores , , , , , , ,217, , ,0,0, , , ,0, , , 
LANDSLIDE, LEMPIRA, LAS FLORES,2014-02-25,, El planon , , , , , , ,130, , ,0,0, , , ,0, , ,Al menos una 10 familias resultaron afectadas por deslizamientos en la zona 
FLOOD, COLON, SONAGUERA,2014-01-09,, Zonas aledanas al Rio Pires en Sonaguera , , , ,, , ,, , ,0,0, , , ,0, , , 
EPIDEMIC, FR. MORAZAN, DISTRITO CENTRAL,2014-04-18,, Tegucigalpa , ,263, , , , , , , ,0,0, , , ,0, , ,246 casos no graves y 17 casos graves de Dengue. 
FLOOD, CORTES, CHOLOMA,2014-04-14,, Bajos de Choloma , , , , , , ,, , ,0,0, , , ,0, , , 
DROUGHT, FR. MORAZAN, DISTRITO CENTRAL,2014-04-17,, Comunidad Ojo de agua , , , , , , ,400, , ,0,0, , , ,0, , , 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2014-04-02,, Colonia Independencia , , , ,5,1,89, , , ,0,0, , , ,0, , , 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2014-04-02,, Comayaguela , , , ,1, , , , , ,0,0, , , ,0, , , 
EPIDEMIC, FR. MORAZAN, DISTRITO CENTRAL,2014-03-30,, Tegucigalpa y Comayaguela , ,53, , , , , , , ,0,0, , , ,0, , , 
STRONGWIND, OLANCHO, JUTICALPA,2014-04-10,, Juticalpa , , , , , , , , , ,0,0, , , ,0, , ,Fuertes vientos derribaron postes de energía eléctrica generando apagones. 
STRONGWIND, CORTES, SAN PEDRO SULA,2014-04-10,, Cofradía y Aldea el zapotal , ,, , ,, , , , ,0,0, , , ,0, , ,Árbol cae en casa y hiere a una persona y bota postes de energía eléctrica. 
PLAGUE, ATLANTIDA, ARIZONA,2014-03-0,, Arizona , , , , , , , , , ,0,0, , ,46.17,0, , ,Bosque de pino afectado por gorgojo 
FORESTFIRE, OLANCHO, SAN FRANCISCO DE BECERRA,2014-04-0,,  , , , , , , , , , ,0,640000, , ,40,0, , ,"Bosque de uso intensivo, tenencia privada "
FORESTFIRE, OLANCHO, CATACAMAS,2014-04-0,,  , , , , , , , , , ,0,560000, , ,35,0, , ,"Bosque de uso intensivo, tenencia privada "
FORESTFIRE, OLANCHO, DULCE NOMBRE DE CULMI,2014-04-0,,  , , , , , , , , , ,0,384000, , ,24,0, , ,"Bosque de uso extensivo, tenencia ejidal "
FORESTFIRE, FR. MORAZAN, DISTRITO CENTRAL,2014-04-0,, Vuelta De La Caldera , , , , , , , , , ,0,64000, , ,4,0, , ,"Bosque de uso intensivo, tenencia privada "
FORESTFIRE, FR. MORAZAN, DISTRITO CENTRAL,2014-04-0,, Villa Nueva , , , , , , , , , ,0,16000, , ,1,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, CHOLUTECA, SAN MARCOS DE COLON,2014-04-0,, Villaguaire , , , , , , , , , ,0,704000, , ,44,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, YORO, YORO,2014-04-0,, Vallecito , , , , , , , , , ,0,131200, , ,8.2,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, OCOTEPEQUE, SINUAPA,2014-04-0,, Valle De Mercedes , , , , , , , , , ,0,240000, , ,15,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, FR. MORAZAN, SAN ANTONIO DE ORIENTE,2014-04-0,, Uyuca , , , , , , , , , ,0,400000, , ,25,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, GRACIAS A DIOS, PUERTO LEMPIRA,2014-04-0,, Uhunuya , , , , , , , , , ,0,3571200, , ,223.2,0, , ,"Bosque de uso intensivo, tenencia nacional "
FORESTFIRE, YORO, OLANCHITO,2014-04-0,, Uchapa , , , , , , , , , ,0,80000, , ,5,0, , ,"Bosque de uso intensivo, tenencia nacional "
FORESTFIRE, YORO, OLANCHITO,2014-04-0,, Uchapa , , , , , , , , , ,0,640000, , ,40,0, , ,"Bosque de uso intensivo, tenencia nacional "
FORESTFIRE, OCOTEPEQUE, CONCEPCION,2014-04-0,, Tulas , , , , , , , , , ,0,320000, , ,20,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, FR. MORAZAN, DISTRITO CENTRAL,2014-04-0,, Triquilapa , , , , , , , , , ,0,112000, , ,7,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, STA BARBARA, AZACUALPA,2014-04-0,, Tres Cerritos , , , , , , , , , ,0,19200, , ,1.2,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, GRACIAS A DIOS, PUERTO LEMPIRA,2014-04-0,, Torre 7 , , , , , , , , , ,0,20148800, , ,1259.3,0, , ,"Bosque de uso extensivo, tenencia nacional "
FORESTFIRE, GRACIAS A DIOS, PUERTO LEMPIRA,2014-04-0,, Torre 1 , , , , , , , , , ,0,3340800, , ,208.8,0, , ,"Bosque de uso intensivo, tenencia nacional "
FORESTFIRE, OLANCHO, JUTICALPA,2014-04-0,, Tepiscapa , , , , , , , , , ,0,80000, , ,5,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, OLANCHO, DULCE NOMBRE DE CULMI,2014-04-0,, Tauretillo , , , , , , , , , ,0,208000, , ,13,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, CHOLUTECA, SAN MARCOS DE COLON,2014-04-0,, Tamboyas , , , , , , , , , ,0,1008000, , ,63,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, FR. MORAZAN, DISTRITO CENTRAL,2014-04-0,, Tamara , , , , , , , , , ,0,1600000, , ,100,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, GRACIAS A DIOS, PUERTO LEMPIRA,2014-04-0,, Swabin Rusrus , , , , , , , , , ,0,112372800, , ,7023.3,0, , ,"Bosque de uso extensivo, tenencia nacional "
FORESTFIRE, GRACIAS A DIOS, PUERTO LEMPIRA,2014-04-0,, Suhitigni , , , , , , , , , ,0,3284800, , ,205.3,0, , ,"Bosque de uso intensivo, tenencia nacional "
FORESTFIRE, GRACIAS A DIOS, PUERTO LEMPIRA,2014-04-0,, Suhi , , , , , , , , , ,0,1841600, , ,115.1,0, , ,"Bosque de uso extensivo, tenencia nacional "
FORESTFIRE, FR. MORAZAN, DISTRITO CENTRAL,2014-04-0,, Subida El Empedrado , , , , , , , , , ,0,80000, , ,5,0, , ,"Bosque de uso intensivo, tenencia privada "
FORESTFIRE, INTIBUCA, SAN MIGUELITO,2014-04-0,, Segua Lumuy , , , , , , , , , ,0,800000, , ,50,0, , ,"Bosque de uso intensivo, tenencia privada "
FORESTFIRE, GRACIAS A DIOS, PUERTO LEMPIRA,2014-04-0,, Saulala , , , , , , , , , ,0,5761600, , ,360.1,0, , ,"Bosque de uso extensivo, tenencia nacional "
FORESTFIRE, YORO, YORO,2014-04-0,, Santa Maria , , , , , , , , , ,0,155200, , ,9.7,0, , ,"Bosque de uso extensivo, tenencia nacional "
FORESTFIRE, CORTES, SAN PEDRO SULA,2014-04-0,, Santa Lucia , , , , , , , , , ,0,134400, , ,8.4,0, , ,"Bosque de uso intensivo, tenencia privada "
FORESTFIRE, FR. MORAZAN, DISTRITO CENTRAL,2014-04-0,," Santa Cruz, El Empedrado ", , , , , , , , , ,0,4160000, , ,260,0, , ,"Bosque de uso extensivo, tenencia privada "
FORESTFIRE, FR. MORAZAN, DISTRITO CENTRAL,2014-04-0,, Santa Cruz , , , , , , , , , ,0,9920000, , ,620,0, , ,"Bosque de uso intensivo, tenencia privada "
FORESTFIRE, OCOTEPEQUE, OCOTEQPEQUE,2014-04-0,, San Rafael , , , , , , , , , ,0,128000, , ,8,0, , ,"Bosque de uso extensivo, tenencia privada "
